英文名,中文名,简称,外网价格,buff最低价格,最新价格,buff在售数量,饰品类型,比率
★ Flip Knife | Damascus Steel (Factory New),折叠刀（★） | 大马士革钢 (崭新出厂),折叠刀（★） | 大马士革钢,393.53,1940.0,1939.5,84.0,Knife,4.929738520570224
StatTrak™ MP9 | Rose Iron (Minimal Wear),MP9（StatTrak™） | 铁血玫瑰 (略有磨损),MP9（StatTrak™） | 铁血玫瑰,13.73,67.69,67.59,95.0,SMG,4.930080116533139
★ Bowie Knife | Scorched (Well-Worn),鲍伊猎刀（★） | 枯焦之色 (破损不堪),鲍伊猎刀（★） | 枯焦之色,120.68,595.0,594.5,6.0,Knife,4.930394431554524
★ Bayonet | Forest DDPAT (Battle-Scarred),刺刀（★） | 森林 DDPAT (战痕累累),刺刀（★） | 森林 DDPAT,276.85,1365.0,1364.5,48.0,Knife,4.930467762326169
★ Bayonet | Urban Masked (Battle-Scarred),刺刀（★） | 都市伪装 (战痕累累),刺刀（★） | 都市伪装,297.47,1466.67,1466.17,20.0,Knife,4.930480384576596
StatTrak™ MAC-10 | Allure (Factory New),MAC-10（StatTrak™） | 魅惑 (崭新出厂),MAC-10（StatTrak™） | 魅惑,5.05,24.9,24.8,130.0,SMG,4.930693069306931
★ StatTrak™ Nomad Knife | Scorched (Minimal Wear),流浪者匕首（★ StatTrak™） | 枯焦之色 (略有磨损),流浪者匕首（★ StatTrak™） | 枯焦之色,235.26,1160.0,1159.5,6.0,Knife,4.930714953668282
★ Talon Knife | Rust Coat (Well-Worn),锯齿爪刀（★） | 外表生锈 (破损不堪),锯齿爪刀（★） | 外表生锈,445.77,2198.0,2197.5,17.0,Knife,4.93079390717186
★ Classic Knife | Urban Masked (Battle-Scarred),海豹短刀（★） | 都市伪装 (战痕累累),海豹短刀（★） | 都市伪装,164.26,810.0,809.5,19.0,Knife,4.931206623645441
★ Talon Knife | Night Stripe (Minimal Wear),锯齿爪刀（★） | 夜色 (略有磨损),锯齿爪刀（★） | 夜色,447.75,2208.0,2207.5,50.0,Knife,4.931323283082077
★ Karambit | Bright Water (Battle-Scarred),爪子刀（★） | 澄澈之水 (战痕累累),爪子刀（★） | 澄澈之水,719.77,3549.5,3549.0,9.0,Knife,4.931436431082151
★ Bayonet | Blue Steel (Factory New),刺刀（★） | 蓝钢 (崭新出厂),刺刀（★） | 蓝钢,516.68,2548.0,2547.5,6.0,Knife,4.931485639080282
P90 | Death by Kitty (Field-Tested),P90 | 喵之萌杀 (久经沙场),P90 | 喵之萌杀,39.23,193.48,192.98,138.0,SMG,4.931939841957686
★ M9 Bayonet | Stained (Minimal Wear),M9 刺刀（★） | 人工染色 (略有磨损),M9 刺刀（★） | 人工染色,632.4,3119.0,3118.5,36.0,Knife,4.932005060088552
★ StatTrak™ Stiletto Knife | Crimson Web (Well-Worn),短剑（★ StatTrak™） | 深红之网 (破损不堪),短剑（★ StatTrak™） | 深红之网,437.85,2159.5,2159.0,2.0,Knife,4.932054356514788
★ Butterfly Knife | Freehand (Battle-Scarred),蝴蝶刀（★） | 自由之手 (战痕累累),蝴蝶刀（★） | 自由之手,928.61,4579.98,4579.48,17.0,Knife,4.932081282777484
★ Driver Gloves | Overtake (Factory New),驾驶手套（★） | 超越 (崭新出厂),驾驶手套（★） | 超越,830.56,4097.0,4096.5,11.0,Gloves,4.93281641302254
★ Bowie Knife | Stained (Well-Worn),鲍伊猎刀（★） | 人工染色 (破损不堪),鲍伊猎刀（★） | 人工染色,141.48,697.9,697.4,6.0,Knife,4.932852700028273
★ StatTrak™ Nomad Knife | Blue Steel (Battle-Scarred),流浪者匕首（★ StatTrak™） | 蓝钢 (战痕累累),流浪者匕首（★ StatTrak™） | 蓝钢,364.9,1800.0,1799.5,13.0,Knife,4.932858317347219
StatTrak™ SSG 08 | Death's Head (Factory New),SSG 08（StatTrak™） | 鬼脸天蛾 (崭新出厂),SSG 08（StatTrak™） | 鬼脸天蛾,20.96,103.4,102.9,23.0,Sniper Rifle,4.933206106870229
★ Bowie Knife | Urban Masked (Battle-Scarred),鲍伊猎刀（★） | 都市伪装 (战痕累累),鲍伊猎刀（★） | 都市伪装,123.65,610.0,609.5,7.0,Knife,4.933279417711281
P90 | Tiger Pit (Well-Worn),P90 | 困兽之斗 (破损不堪),P90 | 困兽之斗,6.03,29.75,29.65,26.0,SMG,4.933665008291873
M4A1-S | Mecha Industries (Well-Worn),M4A1 消音型 | 机械工业 (破损不堪),M4A1 消音型 | 机械工业,29.26,144.36,143.86,14.0,Rifle,4.933697881066302
P2000 | Dispatch (Minimal Wear),P2000 | 绝命密电 (略有磨损),P2000 | 绝命密电,6.08,30.0,29.9,47.0,Pistol,4.934210526315789
★ Falchion Knife | Night (Well-Worn),弯刀（★） | 噩梦之夜 (破损不堪),弯刀（★） | 噩梦之夜,136.79,675.0,674.5,5.0,Knife,4.934571240587762
★ Flip Knife | Doppler (Minimal Wear),折叠刀（★） | 多普勒 (略有磨损),折叠刀（★） | 多普勒,519.7,2564.5,2564.0,61.0,Knife,4.934577640946699
Dual Berettas | Demolition (Battle-Scarred),双持贝瑞塔 | 爆破能手 (战痕累累),双持贝瑞塔 | 爆破能手,4.75,23.44,23.34,6.0,Pistol,4.934736842105264
StatTrak™ M4A1-S | Atomic Alloy (Field-Tested),M4A1 消音型（StatTrak™） | 原子合金 (久经沙场),M4A1 消音型（StatTrak™） | 原子合金,52.28,258.0,257.5,69.0,Rifle,4.934965570007651
★ Falchion Knife | Lore (Field-Tested),弯刀（★） | 传说 (久经沙场),弯刀（★） | 传说,240.52,1187.0,1186.5,76.0,Knife,4.9351405288541494
★ Flip Knife | Boreal Forest (Minimal Wear),折叠刀（★） | 北方森林 (略有磨损),折叠刀（★） | 北方森林,216.81,1070.0,1069.5,29.0,Knife,4.935196716018634
StatTrak™ M4A4 | Cyber Security (Well-Worn),M4A4（StatTrak™） | 赛博 (破损不堪),M4A4（StatTrak™） | 赛博,18.21,89.87,89.77,14.0,Rifle,4.935200439319056
StatTrak™ Sawed-Off | The Kraken (Minimal Wear),截短霰弹枪（StatTrak™） | 北海巨妖 (略有磨损),截短霰弹枪（StatTrak™） | 北海巨妖,21.77,107.44,106.94,14.0,Shotgun,4.935231970601746
M4A4 | 龍王 (Dragon King) (Well-Worn),M4A4 | 龙王 (破损不堪),M4A4 | 龙王,11.61,57.3,57.2,15.0,Rifle,4.935400516795865
★ Nomad Knife | Night Stripe (Battle-Scarred),流浪者匕首（★） | 夜色 (战痕累累),流浪者匕首（★） | 夜色,219.63,1083.99,1083.49,34.0,Knife,4.935527933342439
StatTrak™ Tec-9 | Brother (Minimal Wear),Tec-9（StatTrak™） | 兄弟连 (略有磨损),Tec-9（StatTrak™） | 兄弟连,2.02,9.97,9.96,103.0,Pistol,4.935643564356436
★ Survival Knife | Urban Masked (Minimal Wear),求生匕首（★） | 都市伪装 (略有磨损),求生匕首（★） | 都市伪装,157.93,779.49,778.99,40.0,Knife,4.935667700880137
SSG 08 | Tropical Storm (Factory New),SSG 08 | 热带风暴 (崭新出厂),SSG 08 | 热带风暴,21.78,107.5,107.0,8.0,Sniper Rifle,4.935720844811754
★ Nomad Knife | Urban Masked (Well-Worn),流浪者匕首（★） | 都市伪装 (破损不堪),流浪者匕首（★） | 都市伪装,222.76,1099.5,1099.0,18.0,Knife,4.935805351050458
StatTrak™ MP7 | Abyssal Apparition (Factory New),MP7（StatTrak™） | 幽幻深渊 (崭新出厂),MP7（StatTrak™） | 幽幻深渊,27.04,133.47,132.97,45.0,SMG,4.9360207100591715
AK-47 | Wild Lotus (Factory New),AK-47 | 野荷 (崭新出厂),AK-47 | 野荷,14080.0,69500.0,69499.5,181.0,Rifle,4.936079545454546
★ Gut Knife | Damascus Steel (Field-Tested),穿肠刀（★） | 大马士革钢 (久经沙场),穿肠刀（★） | 大马士革钢,126.61,625.0,624.5,19.0,Knife,4.936418924255588
StatTrak™ UMP-45 | Riot (Factory New),UMP-45（StatTrak™） | 暴乱 (崭新出厂),UMP-45（StatTrak™） | 暴乱,1.43,7.06,7.05,153.0,SMG,4.937062937062937
★ Bowie Knife | Night (Battle-Scarred),鲍伊猎刀（★） | 噩梦之夜 (战痕累累),鲍伊猎刀（★） | 噩梦之夜,129.02,637.0,636.5,7.0,Knife,4.937219035808401
★ StatTrak™ M9 Bayonet | Safari Mesh (Battle-Scarred),M9 刺刀（★ StatTrak™） | 狩猎网格 (战痕累累),M9 刺刀（★ StatTrak™） | 狩猎网格,518.51,2560.0,2559.5,7.0,Knife,4.937223968679485
StatTrak™ USP-S | Caiman (Factory New),USP 消音版（StatTrak™） | 凯门鳄 (崭新出厂),USP 消音版（StatTrak™） | 凯门鳄,123.24,608.5,608.0,40.0,Pistol,4.937520285621551
★ Flip Knife | Crimson Web (Battle-Scarred),折叠刀（★） | 深红之网 (战痕累累),折叠刀（★） | 深红之网,287.58,1420.0,1419.5,14.0,Knife,4.937756450379025
StatTrak™ PP-Bizon | Antique (Minimal Wear),PP-野牛（StatTrak™） | 古董枪 (略有磨损),PP-野牛（StatTrak™） | 古董枪,14.48,71.5,71.4,29.0,SMG,4.9378453038674035
★ StatTrak™ Ursus Knife | Forest DDPAT (Battle-Scarred),熊刀（★ StatTrak™） | 森林 DDPAT (战痕累累),熊刀（★ StatTrak™） | 森林 DDPAT,147.83,730.0,729.5,3.0,Knife,4.938104579584658
★ Bayonet | Damascus Steel (Minimal Wear),刺刀（★） | 大马士革钢 (略有磨损),刺刀（★） | 大马士革钢,490.77,2423.5,2423.0,69.0,Knife,4.938158404140433
P250 | Black & Tan (Factory New),P250 | 潜藏者 (崭新出厂),P250 | 潜藏者,9.41,46.47,46.37,83.0,Pistol,4.938363443145589
